t_s,ch3_v
-3.034720000000e-05,0.000000000e+00
-3.034480000000e-05,0.000000000e+00
-3.034240000000e-05,0.000000000e+00
-3.034000000000e-05,0.000000000e+00
-3.033760000000e-05,0.000000000e+00
-3.033520000000e-05,0.000000000e+00
-3.033280000000e-05,0.000000000e+00
-3.033040000000e-05,2.000000000e-02
-3.032800000000e-05,2.000000000e-02
-3.032560000000e-05,0.000000000e+00
-3.032320000000e-05,2.000000000e-02
-3.032080000000e-05,0.000000000e+00
-3.031840000000e-05,0.000000000e+00
-3.031600000000e-05,0.000000000e+00
-3.031360000000e-05,0.000000000e+00
-3.031120000000e-05,0.000000000e+00
-3.030880000000e-05,2.000000000e-02
-3.030640000000e-05,4.000000000e-02
-3.030400000000e-05,0.000000000e+00
-3.030160000000e-05,2.000000000e-02
-3.029920000000e-05,0.000000000e+00
-3.029680000000e-05,0.000000000e+00
-3.029440000000e-05,2.000000000e-02
-3.029200000000e-05,4.000000000e-02
-3.028960000000e-05,0.000000000e+00
-3.028720000000e-05,0.000000000e+00
-3.028480000000e-05,0.000000000e+00
-3.028240000000e-05,0.000000000e+00
-3.028000000000e-05,0.000000000e+00
-3.027760000000e-05,2.000000000e-02
-3.027520000000e-05,0.000000000e+00
-3.027280000000e-05,0.000000000e+00
-3.027040000000e-05,2.000000000e-02
-3.026800000000e-05,2.000000000e-02
-3.026560000000e-05,2.000000000e-02
-3.026320000000e-05,0.000000000e+00
-3.026080000000e-05,0.000000000e+00
-3.025840000000e-05,0.000000000e+00
-3.025600000000e-05,0.000000000e+00
-3.025360000000e-05,2.000000000e-02
-3.025120000000e-05,4.000000000e-02
-3.024880000000e-05,0.000000000e+00
-3.024640000000e-05,0.000000000e+00
-3.024400000000e-05,0.000000000e+00
-3.024160000000e-05,2.000000000e-02
-3.023920000000e-05,0.000000000e+00
-3.023680000000e-05,0.000000000e+00
-3.023440000000e-05,2.000000000e-02
-3.023200000000e-05,0.000000000e+00
-3.022960000000e-05,2.000000000e-02
-3.022720000000e-05,2.000000000e-02
-3.022480000000e-05,2.000000000e-02
-3.022240000000e-05,4.000000000e-02
-3.022000000000e-05,2.000000000e-02
-3.021760000000e-05,4.000000000e-02
-3.021520000000e-05,0.000000000e+00
-3.021280000000e-05,2.000000000e-02
-3.021040000000e-05,0.000000000e+00
-3.020800000000e-05,0.000000000e+00
-3.020560000000e-05,0.000000000e+00
-3.020320000000e-05,0.000000000e+00
-3.020080000000e-05,0.000000000e+00
-3.019840000000e-05,0.000000000e+00
-3.019600000000e-05,2.000000000e-02
-3.019360000000e-05,0.000000000e+00
-3.019120000000e-05,2.000000000e-02
-3.018880000000e-05,0.000000000e+00
-3.018640000000e-05,2.000000000e-02
-3.018400000000e-05,0.000000000e+00
-3.018160000000e-05,0.000000000e+00
-3.017920000000e-05,0.000000000e+00
-3.017680000000e-05,0.000000000e+00
-3.017440000000e-05,0.000000000e+00
-3.017200000000e-05,6.000000000e-02
-3.016960000000e-05,0.000000000e+00
-3.016720000000e-05,4.000000000e-02
-3.016480000000e-05,0.000000000e+00
-3.016240000000e-05,0.000000000e+00
-3.016000000000e-05,2.000000000e-02
-3.015760000000e-05,0.000000000e+00
-3.015520000000e-05,2.000000000e-02
-3.015280000000e-05,0.000000000e+00
-3.015040000000e-05,-2.000000000e-02
-3.014800000000e-05,0.000000000e+00
-3.014560000000e-05,0.000000000e+00
-3.014320000000e-05,0.000000000e+00
-3.014080000000e-05,0.000000000e+00
-3.013840000000e-05,4.000000000e-02
-3.013600000000e-05,0.000000000e+00
-3.013360000000e-05,0.000000000e+00
-3.013120000000e-05,0.000000000e+00
-3.012880000000e-05,2.000000000e-02
-3.012640000000e-05,2.000000000e-02
-3.012400000000e-05,0.000000000e+00
-3.012160000000e-05,0.000000000e+00
-3.011920000000e-05,2.000000000e-02
-3.011680000000e-05,2.000000000e-02
-3.011440000000e-05,0.000000000e+00
-3.011200000000e-05,2.000000000e-02
-3.010960000000e-05,0.000000000e+00
-3.010720000000e-05,0.000000000e+00
-3.010480000000e-05,0.000000000e+00
-3.010240000000e-05,2.000000000e-02
-3.010000000000e-05,0.000000000e+00
-3.009760000000e-05,0.000000000e+00
-3.009520000000e-05,2.000000000e-02
-3.009280000000e-05,0.000000000e+00
-3.009040000000e-05,0.000000000e+00
-3.008800000000e-05,0.000000000e+00
-3.008560000000e-05,2.000000000e-02
-3.008320000000e-05,2.000000000e-02
-3.008080000000e-05,2.000000000e-02
-3.007840000000e-05,2.000000000e-02
-3.007600000000e-05,4.000000000e-02
-3.007360000000e-05,2.000000000e-02
-3.007120000000e-05,2.000000000e-02
-3.006880000000e-05,2.000000000e-02
-3.006640000000e-05,0.000000000e+00
-3.006400000000e-05,0.000000000e+00
-3.006160000000e-05,0.000000000e+00
-3.005920000000e-05,0.000000000e+00
-3.005680000000e-05,2.000000000e-02
-3.005440000000e-05,0.000000000e+00
-3.005200000000e-05,4.000000000e-02
-3.004960000000e-05,2.000000000e-02
-3.004720000000e-05,0.000000000e+00
-3.004480000000e-05,0.000000000e+00
-3.004240000000e-05,4.000000000e-02
-3.004000000000e-05,0.000000000e+00
-3.003760000000e-05,4.000000000e-02
-3.003520000000e-05,0.000000000e+00
-3.003280000000e-05,0.000000000e+00
-3.003040000000e-05,2.000000000e-02
-3.002800000000e-05,0.000000000e+00
-3.002560000000e-05,2.000000000e-02
-3.002320000000e-05,2.000000000e-02
-3.002080000000e-05,2.000000000e-02
-3.001840000000e-05,2.000000000e-02
-3.001600000000e-05,2.000000000e-02
-3.001360000000e-05,2.000000000e-02
-3.001120000000e-05,2.000000000e-02
-3.000880000000e-05,2.000000000e-02
-3.000640000000e-05,2.000000000e-02
-3.000400000000e-05,0.000000000e+00
-3.000160000000e-05,0.000000000e+00
-2.999920000000e-05,0.000000000e+00
-2.999680000000e-05,0.000000000e+00
-2.999440000000e-05,2.000000000e-02
-2.999200000000e-05,2.000000000e-02
-2.998960000000e-05,0.000000000e+00
-2.998720000000e-05,0.000000000e+00
-2.998480000000e-05,2.000000000e-02
-2.998240000000e-05,2.000000000e-02
-2.998000000000e-05,0.000000000e+00
-2.997760000000e-05,4.000000000e-02
-2.997520000000e-05,0.000000000e+00
-2.997280000000e-05,4.000000000e-02
-2.997040000000e-05,0.000000000e+00
-2.996800000000e-05,0.000000000e+00
-2.996560000000e-05,0.000000000e+00
-2.996320000000e-05,0.000000000e+00
-2.996080000000e-05,2.000000000e-02
-2.995840000000e-05,0.000000000e+00
-2.995600000000e-05,0.000000000e+00
-2.995360000000e-05,-2.000000000e-02
-2.995120000000e-05,2.000000000e-02
-2.994880000000e-05,0.000000000e+00
-2.994640000000e-05,2.000000000e-02
-2.994400000000e-05,0.000000000e+00
-2.994160000000e-05,0.000000000e+00
-2.993920000000e-05,0.000000000e+00
-2.993680000000e-05,2.000000000e-02
-2.993440000000e-05,2.000000000e-02
-2.993200000000e-05,0.000000000e+00
-2.992960000000e-05,0.000000000e+00
-2.992720000000e-05,-2.000000000e-02
-2.992480000000e-05,2.000000000e-02
-2.992240000000e-05,2.000000000e-02
-2.992000000000e-05,0.000000000e+00
-2.991760000000e-05,6.000000000e-02
-2.991520000000e-05,0.000000000e+00
-2.991280000000e-05,2.000000000e-02
-2.991040000000e-05,2.000000000e-02
-2.990800000000e-05,0.000000000e+00
-2.990560000000e-05,4.000000000e-02
-2.990320000000e-05,0.000000000e+00
-2.990080000000e-05,2.000000000e-02
-2.989840000000e-05,2.000000000e-02
-2.989600000000e-05,4.000000000e-02
-2.989360000000e-05,2.000000000e-02
-2.989120000000e-05,0.000000000e+00
-2.988880000000e-05,2.000000000e-02
-2.988640000000e-05,0.000000000e+00
-2.988400000000e-05,2.000000000e-02
-2.988160000000e-05,2.000000000e-02
-2.987920000000e-05,0.000000000e+00
-2.987680000000e-05,2.000000000e-02
-2.987440000000e-05,2.000000000e-02
-2.987200000000e-05,4.000000000e-02
-2.986960000000e-05,0.000000000e+00
-2.986720000000e-05,0.000000000e+00
-2.986480000000e-05,0.000000000e+00
-2.986240000000e-05,0.000000000e+00
-2.986000000000e-05,2.000000000e-02
-2.985760000000e-05,2.000000000e-02
-2.985520000000e-05,0.000000000e+00
-2.985280000000e-05,0.000000000e+00
-2.985040000000e-05,-4.000000000e-02
-2.984800000000e-05,2.000000000e-02
-2.984560000000e-05,0.000000000e+00
-2.984320000000e-05,2.000000000e-02
-2.984080000000e-05,0.000000000e+00
-2.983840000000e-05,0.000000000e+00
-2.983600000000e-05,2.000000000e-02
-2.983360000000e-05,2.000000000e-02
-2.983120000000e-05,0.000000000e+00
-2.982880000000e-05,-2.000000000e-02
-2.982640000000e-05,2.000000000e-02
-2.982400000000e-05,0.000000000e+00
-2.982160000000e-05,2.000000000e-02
-2.981920000000e-05,0.000000000e+00
-2.981680000000e-05,4.000000000e-02
-2.981440000000e-05,2.000000000e-02
-2.981200000000e-05,0.000000000e+00
-2.980960000000e-05,0.000000000e+00
-2.980720000000e-05,0.000000000e+00
-2.980480000000e-05,2.000000000e-02
-2.980240000000e-05,4.000000000e-02
-2.980000000000e-05,0.000000000e+00
-2.979760000000e-05,4.000000000e-02
-2.979520000000e-05,2.000000000e-02
-2.979280000000e-05,0.000000000e+00
-2.979040000000e-05,0.000000000e+00
-2.978800000000e-05,0.000000000e+00
-2.978560000000e-05,6.000000000e-02
-2.978320000000e-05,2.000000000e-02
-2.978080000000e-05,2.000000000e-02
-2.977840000000e-05,2.000000000e-02
-2.977600000000e-05,0.000000000e+00
-2.977360000000e-05,2.000000000e-02
-2.977120000000e-05,2.000000000e-02
-2.976880000000e-05,0.000000000e+00
-2.976640000000e-05,0.000000000e+00
-2.976400000000e-05,0.000000000e+00
-2.976160000000e-05,0.000000000e+00
-2.975920000000e-05,2.000000000e-02
-2.975680000000e-05,2.000000000e-02
-2.975440000000e-05,6.000000000e-02
-2.975200000000e-05,2.000000000e-02
-2.974960000000e-05,2.000000000e-02
-2.974720000000e-05,4.000000000e-02
-2.974480000000e-05,0.000000000e+00
-2.974240000000e-05,0.000000000e+00
-2.974000000000e-05,2.000000000e-02
-2.973760000000e-05,2.000000000e-02
-2.973520000000e-05,6.000000000e-02
-2.973280000000e-05,0.000000000e+00
-2.973040000000e-05,0.000000000e+00
-2.972800000000e-05,0.000000000e+00
-2.972560000000e-05,-2.000000000e-02
-2.972320000000e-05,2.000000000e-02
-2.972080000000e-05,2.000000000e-02
-2.971840000000e-05,0.000000000e+00
-2.971600000000e-05,2.000000000e-02
-2.971360000000e-05,0.000000000e+00
-2.971120000000e-05,0.000000000e+00
-2.970880000000e-05,0.000000000e+00
-2.970640000000e-05,0.000000000e+00
-2.970400000000e-05,0.000000000e+00
-2.970160000000e-05,0.000000000e+00
-2.969920000000e-05,2.000000000e-02
-2.969680000000e-05,2.000000000e-02
-2.969440000000e-05,0.000000000e+00
-2.969200000000e-05,0.000000000e+00
-2.968960000000e-05,2.000000000e-02
-2.968720000000e-05,2.000000000e-02
-2.968480000000e-05,2.000000000e-02
-2.968240000000e-05,0.000000000e+00
-2.968000000000e-05,0.000000000e+00
-2.967760000000e-05,2.000000000e-02
-2.967520000000e-05,0.000000000e+00
-2.967280000000e-05,2.000000000e-02
-2.967040000000e-05,0.000000000e+00
-2.966800000000e-05,2.000000000e-02
-2.966560000000e-05,4.000000000e-02
-2.966320000000e-05,2.000000000e-02
-2.966080000000e-05,2.000000000e-02
-2.965840000000e-05,2.000000000e-02
-2.965600000000e-05,0.000000000e+00
-2.965360000000e-05,2.000000000e-02
-2.965120000000e-05,2.000000000e-02
-2.964880000000e-05,2.000000000e-02
-2.964640000000e-05,0.000000000e+00
-2.964400000000e-05,0.000000000e+00
-2.964160000000e-05,0.000000000e+00
-2.963920000000e-05,2.000000000e-02
-2.963680000000e-05,2.000000000e-02
-2.963440000000e-05,0.000000000e+00
-2.963200000000e-05,2.000000000e-02
-2.962960000000e-05,0.000000000e+00
-2.962720000000e-05,2.000000000e-02
-2.962480000000e-05,0.000000000e+00
-2.962240000000e-05,2.000000000e-02
-2.962000000000e-05,2.000000000e-02
-2.961760000000e-05,4.000000000e-02
-2.961520000000e-05,0.000000000e+00
-2.961280000000e-05,2.000000000e-02
-2.961040000000e-05,2.000000000e-02
-2.960800000000e-05,2.000000000e-02
-2.960560000000e-05,0.000000000e+00
-2.960320000000e-05,2.000000000e-02
-2.960080000000e-05,2.000000000e-02
-2.959840000000e-05,0.000000000e+00
-2.959600000000e-05,2.000000000e-02
-2.959360000000e-05,2.000000000e-02
-2.959120000000e-05,2.000000000e-02
-2.958880000000e-05,0.000000000e+00
-2.958640000000e-05,4.000000000e-02
-2.958400000000e-05,2.000000000e-02
-2.958160000000e-05,2.000000000e-02
-2.957920000000e-05,2.000000000e-02
-2.957680000000e-05,0.000000000e+00
-2.957440000000e-05,0.000000000e+00
-2.957200000000e-05,2.000000000e-02
-2.956960000000e-05,-2.000000000e-02
-2.956720000000e-05,0.000000000e+00
-2.956480000000e-05,0.000000000e+00
-2.956240000000e-05,0.000000000e+00
-2.956000000000e-05,4.000000000e-02
-2.955760000000e-05,0.000000000e+00
-2.955520000000e-05,0.000000000e+00
-2.955280000000e-05,2.000000000e-02
-2.955040000000e-05,2.000000000e-02
-2.954800000000e-05,2.000000000e-02
-2.954560000000e-05,4.000000000e-02
-2.954320000000e-05,2.000000000e-02
-2.954080000000e-05,2.000000000e-02
-2.953840000000e-05,0.000000000e+00
-2.953600000000e-05,2.000000000e-02
-2.953360000000e-05,0.000000000e+00
-2.953120000000e-05,2.000000000e-02
-2.952880000000e-05,2.000000000e-02
-2.952640000000e-05,-2.000000000e-02
-2.952400000000e-05,0.000000000e+00
-2.952160000000e-05,0.000000000e+00
-2.951920000000e-05,4.000000000e-02
-2.951680000000e-05,2.000000000e-02
-2.951440000000e-05,0.000000000e+00
-2.951200000000e-05,0.000000000e+00
-2.950960000000e-05,0.000000000e+00
-2.950720000000e-05,0.000000000e+00
-2.950480000000e-05,0.000000000e+00
-2.950240000000e-05,0.000000000e+00
-2.950000000000e-05,2.000000000e-02
-2.949760000000e-05,2.000000000e-02
-2.949520000000e-05,2.000000000e-02
-2.949280000000e-05,0.000000000e+00
-2.949040000000e-05,0.000000000e+00
-2.948800000000e-05,0.000000000e+00
-2.948560000000e-05,2.000000000e-02
-2.948320000000e-05,0.000000000e+00
-2.948080000000e-05,6.000000000e-02
-2.947840000000e-05,4.000000000e-02
-2.947600000000e-05,0.000000000e+00
-2.947360000000e-05,4.000000000e-02
-2.947120000000e-05,0.000000000e+00
-2.946880000000e-05,0.000000000e+00
-2.946640000000e-05,2.000000000e-02
-2.946400000000e-05,0.000000000e+00
-2.946160000000e-05,4.000000000e-02
-2.945920000000e-05,2.000000000e-02
-2.945680000000e-05,0.000000000e+00
-2.945440000000e-05,0.000000000e+00
-2.945200000000e-05,0.000000000e+00
-2.944960000000e-05,0.000000000e+00
-2.944720000000e-05,4.000000000e-02
-2.944480000000e-05,0.000000000e+00
-2.944240000000e-05,0.000000000e+00
-2.944000000000e-05,0.000000000e+00
-2.943760000000e-05,2.000000000e-02
-2.943520000000e-05,0.000000000e+00
-2.943280000000e-05,2.000000000e-02
-2.943040000000e-05,2.000000000e-02
-2.942800000000e-05,0.000000000e+00
-2.942560000000e-05,0.000000000e+00
-2.942320000000e-05,2.000000000e-02
-2.942080000000e-05,4.000000000e-02
-2.941840000000e-05,2.000000000e-02
-2.941600000000e-05,0.000000000e+00
-2.941360000000e-05,2.000000000e-02
-2.941120000000e-05,2.000000000e-02
-2.940880000000e-05,4.000000000e-02
-2.940640000000e-05,0.000000000e+00
-2.940400000000e-05,2.000000000e-02
-2.940160000000e-05,0.000000000e+00
-2.939920000000e-05,0.000000000e+00
-2.939680000000e-05,4.000000000e-02
-2.939440000000e-05,0.000000000e+00
-2.939200000000e-05,0.000000000e+00
-2.938960000000e-05,2.000000000e-02
-2.938720000000e-05,2.000000000e-02
-2.938480000000e-05,0.000000000e+00
-2.938240000000e-05,0.000000000e+00
-2.938000000000e-05,0.000000000e+00
-2.937760000000e-05,0.000000000e+00
-2.937520000000e-05,0.000000000e+00
-2.937280000000e-05,2.000000000e-02
-2.937040000000e-05,2.000000000e-02
-2.936800000000e-05,2.000000000e-02
-2.936560000000e-05,2.000000000e-02
-2.936320000000e-05,0.000000000e+00
-2.936080000000e-05,0.000000000e+00
-2.935840000000e-05,2.000000000e-02
-2.935600000000e-05,2.000000000e-02
-2.935360000000e-05,0.000000000e+00
-2.935120000000e-05,0.000000000e+00
-2.934880000000e-05,2.000000000e-02
-2.934640000000e-05,2.000000000e-02
-2.934400000000e-05,2.000000000e-02
-2.934160000000e-05,0.000000000e+00
-2.933920000000e-05,0.000000000e+00
-2.933680000000e-05,0.000000000e+00
-2.933440000000e-05,0.000000000e+00
-2.933200000000e-05,2.000000000e-02
-2.932960000000e-05,2.000000000e-02
-2.932720000000e-05,0.000000000e+00
-2.932480000000e-05,0.000000000e+00
-2.932240000000e-05,0.000000000e+00
-2.932000000000e-05,2.000000000e-02
-2.931760000000e-05,0.000000000e+00
-2.931520000000e-05,2.000000000e-02
-2.931280000000e-05,2.000000000e-02
-2.931040000000e-05,4.000000000e-02
-2.930800000000e-05,0.000000000e+00
-2.930560000000e-05,0.000000000e+00
-2.930320000000e-05,0.000000000e+00
-2.930080000000e-05,2.000000000e-02
-2.929840000000e-05,2.000000000e-02
-2.929600000000e-05,0.000000000e+00
-2.929360000000e-05,0.000000000e+00
-2.929120000000e-05,0.000000000e+00
-2.928880000000e-05,4.000000000e-02
-2.928640000000e-05,0.000000000e+00
-2.928400000000e-05,0.000000000e+00
-2.928160000000e-05,2.000000000e-02
-2.927920000000e-05,0.000000000e+00
-2.927680000000e-05,0.000000000e+00
-2.927440000000e-05,2.000000000e-02
-2.927200000000e-05,0.000000000e+00
-2.926960000000e-05,0.000000000e+00
-2.926720000000e-05,2.000000000e-02
-2.926480000000e-05,0.000000000e+00
-2.926240000000e-05,-2.000000000e-02
-2.926000000000e-05,0.000000000e+00
-2.925760000000e-05,2.000000000e-02
-2.925520000000e-05,0.000000000e+00
-2.925280000000e-05,0.000000000e+00
-2.925040000000e-05,4.000000000e-02
-2.924800000000e-05,2.000000000e-02
-2.924560000000e-05,2.000000000e-02
-2.924320000000e-05,0.000000000e+00
-2.924080000000e-05,0.000000000e+00
-2.923840000000e-05,2.000000000e-02
-2.923600000000e-05,0.000000000e+00
-2.923360000000e-05,0.000000000e+00
-2.923120000000e-05,4.000000000e-02
-2.922880000000e-05,0.000000000e+00
-2.922640000000e-05,0.000000000e+00
-2.922400000000e-05,2.000000000e-02
-2.922160000000e-05,2.000000000e-02
-2.921920000000e-05,2.000000000e-02
-2.921680000000e-05,0.000000000e+00
-2.921440000000e-05,0.000000000e+00
-2.921200000000e-05,0.000000000e+00
-2.920960000000e-05,0.000000000e+00
-2.920720000000e-05,0.000000000e+00
-2.920480000000e-05,4.000000000e-02
-2.920240000000e-05,2.000000000e-02
-2.920000000000e-05,0.000000000e+00
-2.919760000000e-05,2.000000000e-02
-2.919520000000e-05,0.000000000e+00
-2.919280000000e-05,0.000000000e+00
-2.919040000000e-05,0.000000000e+00
-2.918800000000e-05,0.000000000e+00
-2.918560000000e-05,4.000000000e-02
-2.918320000000e-05,0.000000000e+00
-2.918080000000e-05,6.000000000e-02
-2.917840000000e-05,0.000000000e+00
-2.917600000000e-05,0.000000000e+00
-2.917360000000e-05,0.000000000e+00
-2.917120000000e-05,2.000000000e-02
-2.916880000000e-05,0.000000000e+00
-2.916640000000e-05,0.000000000e+00
-2.916400000000e-05,0.000000000e+00
-2.916160000000e-05,2.000000000e-02
-2.915920000000e-05,0.000000000e+00
-2.915680000000e-05,2.000000000e-02
-2.915440000000e-05,2.000000000e-02
-2.915200000000e-05,2.000000000e-02
-2.914960000000e-05,2.000000000e-02
-2.914720000000e-05,2.000000000e-02
-2.914480000000e-05,0.000000000e+00
-2.914240000000e-05,0.000000000e+00
-2.914000000000e-05,2.000000000e-02
-2.913760000000e-05,0.000000000e+00
-2.913520000000e-05,0.000000000e+00
-2.913280000000e-05,0.000000000e+00
-2.913040000000e-05,0.000000000e+00
-2.912800000000e-05,0.000000000e+00
-2.912560000000e-05,0.000000000e+00
-2.912320000000e-05,2.000000000e-02
-2.912080000000e-05,2.000000000e-02
-2.911840000000e-05,2.000000000e-02
-2.911600000000e-05,0.000000000e+00
-2.911360000000e-05,6.000000000e-02
-2.911120000000e-05,2.000000000e-02
-2.910880000000e-05,2.000000000e-02
-2.910640000000e-05,0.000000000e+00
-2.910400000000e-05,2.000000000e-02
-2.910160000000e-05,2.000000000e-02
-2.909920000000e-05,0.000000000e+00
-2.909680000000e-05,2.000000000e-02
-2.909440000000e-05,2.000000000e-02
-2.909200000000e-05,2.000000000e-02
-2.908960000000e-05,4.000000000e-02
-2.908720000000e-05,0.000000000e+00
-2.908480000000e-05,0.000000000e+00
-2.908240000000e-05,2.000000000e-02
-2.908000000000e-05,0.000000000e+00
-2.907760000000e-05,0.000000000e+00
-2.907520000000e-05,2.000000000e-02
-2.907280000000e-05,0.000000000e+00
-2.907040000000e-05,0.000000000e+00
-2.906800000000e-05,-2.000000000e-02
-2.906560000000e-05,2.000000000e-02
-2.906320000000e-05,4.000000000e-02
-2.906080000000e-05,0.000000000e+00
-2.905840000000e-05,2.000000000e-02
-2.905600000000e-05,0.000000000e+00
-2.905360000000e-05,0.000000000e+00
-2.905120000000e-05,0.000000000e+00
-2.904880000000e-05,0.000000000e+00
-2.904640000000e-05,2.000000000e-02
-2.904400000000e-05,2.000000000e-02
-2.904160000000e-05,0.000000000e+00
-2.903920000000e-05,2.000000000e-02
-2.903680000000e-05,0.000000000e+00
-2.903440000000e-05,2.000000000e-02
-2.903200000000e-05,4.000000000e-02
-2.902960000000e-05,6.000000000e-02
-2.902720000000e-05,0.000000000e+00
-2.902480000000e-05,0.000000000e+00
-2.902240000000e-05,2.000000000e-02
-2.902000000000e-05,2.000000000e-02
-2.901760000000e-05,4.000000000e-02
-2.901520000000e-05,2.000000000e-02
-2.901280000000e-05,0.000000000e+00
-2.901040000000e-05,0.000000000e+00
-2.900800000000e-05,0.000000000e+00
-2.900560000000e-05,0.000000000e+00
-2.900320000000e-05,2.000000000e-02
-2.900080000000e-05,4.000000000e-02
-2.899840000000e-05,0.000000000e+00
-2.899600000000e-05,2.000000000e-02
-2.899360000000e-05,0.000000000e+00
-2.899120000000e-05,2.000000000e-02
-2.898880000000e-05,0.000000000e+00
-2.898640000000e-05,2.000000000e-02
-2.898400000000e-05,2.000000000e-02
-2.898160000000e-05,0.000000000e+00
-2.897920000000e-05,0.000000000e+00
-2.897680000000e-05,4.000000000e-02
-2.897440000000e-05,0.000000000e+00
-2.897200000000e-05,2.000000000e-02
-2.896960000000e-05,0.000000000e+00
-2.896720000000e-05,0.000000000e+00
-2.896480000000e-05,0.000000000e+00
-2.896240000000e-05,0.000000000e+00
-2.896000000000e-05,0.000000000e+00
-2.895760000000e-05,0.000000000e+00
-2.895520000000e-05,0.000000000e+00
-2.895280000000e-05,4.000000000e-02
-2.895040000000e-05,0.000000000e+00
-2.894800000000e-05,0.000000000e+00
-2.894560000000e-05,0.000000000e+00
-2.894320000000e-05,2.000000000e-02
-2.894080000000e-05,4.000000000e-02
-2.893840000000e-05,2.000000000e-02
-2.893600000000e-05,2.000000000e-02
-2.893360000000e-05,2.000000000e-02
-2.893120000000e-05,2.000000000e-02
-2.892880000000e-05,2.000000000e-02
-2.892640000000e-05,2.000000000e-02
-2.892400000000e-05,0.000000000e+00
-2.892160000000e-05,0.000000000e+00
-2.891920000000e-05,0.000000000e+00
-2.891680000000e-05,2.000000000e-02
-2.891440000000e-05,4.000000000e-02
-2.891200000000e-05,0.000000000e+00
-2.890960000000e-05,4.000000000e-02
-2.890720000000e-05,0.000000000e+00
-2.890480000000e-05,2.000000000e-02
-2.890240000000e-05,2.000000000e-02
-2.890000000000e-05,2.000000000e-02
-2.889760000000e-05,0.000000000e+00
-2.889520000000e-05,2.000000000e-02
-2.889280000000e-05,4.000000000e-02
-2.889040000000e-05,0.000000000e+00
-2.888800000000e-05,0.000000000e+00
-2.888560000000e-05,4.000000000e-02
-2.888320000000e-05,2.000000000e-02
-2.888080000000e-05,0.000000000e+00
-2.887840000000e-05,0.000000000e+00
-2.887600000000e-05,2.000000000e-02
-2.887360000000e-05,0.000000000e+00
-2.887120000000e-05,0.000000000e+00
-2.886880000000e-05,0.000000000e+00
-2.886640000000e-05,2.000000000e-02
-2.886400000000e-05,2.000000000e-02
-2.886160000000e-05,0.000000000e+00
-2.885920000000e-05,0.000000000e+00
-2.885680000000e-05,0.000000000e+00
-2.885440000000e-05,0.000000000e+00
-2.885200000000e-05,2.000000000e-02
-2.884960000000e-05,0.000000000e+00
-2.884720000000e-05,4.000000000e-02
-2.884480000000e-05,0.000000000e+00
-2.884240000000e-05,2.000000000e-02
-2.884000000000e-05,0.000000000e+00
-2.883760000000e-05,2.000000000e-02
-2.883520000000e-05,2.000000000e-02
-2.883280000000e-05,0.000000000e+00
-2.883040000000e-05,0.000000000e+00
-2.882800000000e-05,0.000000000e+00
-2.882560000000e-05,0.000000000e+00
-2.882320000000e-05,4.000000000e-02
-2.882080000000e-05,2.000000000e-02
-2.881840000000e-05,0.000000000e+00
-2.881600000000e-05,0.000000000e+00
-2.881360000000e-05,0.000000000e+00
-2.881120000000e-05,0.000000000e+00
-2.880880000000e-05,2.000000000e-02
-2.880640000000e-05,0.000000000e+00
-2.880400000000e-05,4.000000000e-02
-2.880160000000e-05,2.000000000e-02
-2.879920000000e-05,2.000000000e-02
-2.879680000000e-05,0.000000000e+00
-2.879440000000e-05,2.000000000e-02
-2.879200000000e-05,4.000000000e-02
-2.878960000000e-05,0.000000000e+00
-2.878720000000e-05,0.000000000e+00
-2.878480000000e-05,2.000000000e-02
-2.878240000000e-05,2.000000000e-02
-2.878000000000e-05,2.000000000e-02
-2.877760000000e-05,0.000000000e+00
-2.877520000000e-05,2.000000000e-02
-2.877280000000e-05,0.000000000e+00
-2.877040000000e-05,4.000000000e-02
-2.876800000000e-05,0.000000000e+00
-2.876560000000e-05,0.000000000e+00
-2.876320000000e-05,0.000000000e+00
-2.876080000000e-05,0.000000000e+00
-2.875840000000e-05,0.000000000e+00
-2.875600000000e-05,0.000000000e+00
-2.875360000000e-05,2.000000000e-02
-2.875120000000e-05,2.000000000e-02
-2.874880000000e-05,2.000000000e-02
-2.874640000000e-05,4.000000000e-02
-2.874400000000e-05,2.000000000e-02
-2.874160000000e-05,-2.000000000e-02
-2.873920000000e-05,0.000000000e+00
-2.873680000000e-05,4.000000000e-02
-2.873440000000e-05,4.000000000e-02
-2.873200000000e-05,0.000000000e+00
-2.872960000000e-05,0.000000000e+00
-2.872720000000e-05,0.000000000e+00
-2.872480000000e-05,0.000000000e+00
-2.872240000000e-05,0.000000000e+00
-2.872000000000e-05,4.000000000e-02
-2.871760000000e-05,2.000000000e-02
-2.871520000000e-05,2.000000000e-02
-2.871280000000e-05,2.000000000e-02
-2.871040000000e-05,0.000000000e+00
-2.870800000000e-05,0.000000000e+00
-2.870560000000e-05,2.000000000e-02
-2.870320000000e-05,0.000000000e+00
-2.870080000000e-05,0.000000000e+00
-2.869840000000e-05,2.000000000e-02
-2.869600000000e-05,4.000000000e-02
-2.869360000000e-05,2.000000000e-02
-2.869120000000e-05,0.000000000e+00
-2.868880000000e-05,2.000000000e-02
-2.868640000000e-05,0.000000000e+00
-2.868400000000e-05,0.000000000e+00
-2.868160000000e-05,0.000000000e+00
-2.867920000000e-05,0.000000000e+00
-2.867680000000e-05,2.000000000e-02
-2.867440000000e-05,4.000000000e-02
